season,HomeTeam,AwayTeam,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW,HTFormPts,ATFormPts,HTGD,ATGD,DiffPts,DiffFormPts,HomeLeaguePosition,AwayLeaguePosition,LeaguePositionDiff,MatchDayDay,MatchDayMonth,MatchDayDate,match_prediction,Home Prediction,Away Prediction,Result Prediction
2015-16,Man City,Watford,0,8.0,2.0,0.0,2.0,2.25,0.75,W,D,W,D,W,D,M,M,M,M,4.0,9,3,2.0,0.0,1.5,1.5,1,13,-12,Saturday,August,29,0,2,0,H
2015-16,Newcastle,Arsenal,2,2.0,2.0,4.0,3.0,0.5,1.0,D,D,L,W,D,L,M,M,M,M,4.0,2,4,-0.5,-0.25,-0.5,-0.5,16,8,8,Saturday,August,29,2,0,0,D
2015-16,Stoke,West Brom,2,3.0,2.0,4.0,6.0,0.5,0.25,D,L,D,D,L,L,M,M,M,M,4.0,2,1,-0.25,-1.0,0.25,0.25,17,20,-3,Saturday,August,29,2,0,1,A
2015-16,Tottenham,Everton,1,3.0,5.0,4.0,4.0,0.5,1.0,D,L,D,W,L,D,M,M,M,M,4.0,2,4,-0.25,0.25,-0.5,-0.5,18,10,8,Saturday,August,29,0,0,0,D
2015-16,Southampton,Norwich,0,2.0,5.0,5.0,5.0,0.5,1.0,D,D,L,W,D,L,M,M,M,M,4.0,2,4,-0.75,0.0,-0.5,-0.5,15,9,6,Sunday,August,30,0,2,0,H
2015-16,Swansea,Man United,0,5.0,2.0,3.0,0.0,1.25,1.75,D,D,W,W,D,W,M,M,M,M,4.0,5,7,0.5,0.5,-0.5,-0.5,6,3,3,Sunday,August,30,0,1,0,H
2015-16,Arsenal,Stoke,0,3.0,3.0,3.0,5.0,1.4,0.4,W,L,D,D,W,D,L,L,M,M,5.0,7,2,0.0,-0.4,1.0,1.0,6,20,-14,Saturday,September,12,0,1,0,H
2015-16,Crystal Palace,Man City,2,8.0,10.0,5.0,0.0,1.8,2.4,W,W,W,W,L,W,W,W,M,M,5.0,9,12,0.6,2.0,-0.6,-0.6,2,1,1,Saturday,September,12,2,0,0,D
2015-16,Everton,Chelsea,0,5.0,6.0,4.0,9.0,1.0,0.8,D,L,L,W,W,L,D,D,M,M,5.0,5,4,0.2,-0.6,0.2,0.2,10,11,-1,Saturday,September,12,2,2,2,D
2015-16,Man United,Liverpool,0,3.0,2.0,2.0,3.0,1.4,1.4,L,L,D,D,W,W,W,W,M,M,5.0,7,7,0.2,-0.2,0.0,0.0,7,5,2,Saturday,September,12,0,2,1,H
2015-16,Norwich,Bournemouth,0,5.0,5.0,8.0,6.0,0.8,0.8,L,D,D,W,W,L,L,L,M,M,5.0,4,4,-0.6,-0.2,0.0,0.0,12,15,-3,Saturday,September,12,2,2,0,H
2015-16,Watford,Swansea,0,2.0,7.0,4.0,4.0,0.6,1.6,L,W,D,D,D,W,D,D,M,M,5.0,3,8,-0.4,0.6,-1.0,-1.0,16,4,12,Saturday,September,12,2,1,0,H
2015-16,West Brom,Southampton,1,3.0,5.0,6.0,5.0,0.8,1.0,W,W,L,D,D,L,L,D,M,M,5.0,4,5,-0.6,0.0,-0.2,-0.2,13,9,4,Saturday,September,12,2,0,0,D
2015-16,Leicester,Aston Villa,0,8.0,4.0,5.0,5.0,1.6,0.8,D,D,D,L,W,L,W,W,M,M,5.0,8,4,0.6,-0.2,0.8,0.8,3,14,-11,Sunday,September,13,0,3,1,H
2015-16,Sunderland,Tottenham,2,6.0,3.0,10.0,4.0,0.4,0.6,D,D,D,D,L,D,L,L,M,M,5.0,2,3,-0.8,-0.2,-0.2,-0.2,18,17,1,Sunday,September,13,2,0,1,A
2015-16,West Ham,Newcastle,0,9.0,2.0,6.0,5.0,1.2,0.4,W,L,L,D,L,L,W,D,M,M,5.0,6,2,0.6,-0.6,0.8,0.8,8,19,-11,Monday,September,14,0,2,0,H
2015-16,Aston Villa,West Brom,2,6.0,3.0,8.0,6.0,0.6666666666666666,0.8333333333333334,L,D,D,W,L,L,L,D,W,L,6.0,4,5,-0.3333333333333333,-0.5,-0.16666666666666666,-0.16666666666666666,17,14,3,Saturday,September,19,2,0,1,A
2015-16,Bournemouth,Sunderland,0,6.0,6.0,9.0,11.0,0.6666666666666666,0.3333333333333333,L,L,D,D,W,D,L,L,L,L,6.0,4,2,-0.5,-0.8333333333333334,0.3333333333333333,0.3333333333333333,16,19,-3,Saturday,September,19,0,2,0,H
2015-16,Chelsea,Arsenal,0,7.0,5.0,12.0,3.0,0.6666666666666666,1.6666666666666667,L,W,L,W,W,D,L,W,D,L,6.0,4,10,-0.8333333333333334,0.3333333333333333,-1.0,-1.0,15,3,12,Saturday,September,19,0,2,0,H
2015-16,Man City,West Ham,2,11.0,11.0,0.0,6.0,2.5,1.5,W,W,W,W,W,L,W,L,W,W,6.0,15,9,1.8333333333333333,0.8333333333333334,1.0,1.0,1,6,-5,Saturday,September,19,2,1,2,A
2015-16,Newcastle,Watford,2,2.0,3.0,7.0,4.0,0.3333333333333333,1.0,L,W,L,L,D,D,L,D,D,D,6.0,2,6,-0.8333333333333334,-0.16666666666666666,-0.6666666666666666,-0.6666666666666666,18,11,7,Saturday,September,19,2,0,2,A
2015-16,Stoke,Leicester,1,3.0,11.0,7.0,7.0,0.3333333333333333,1.8333333333333333,L,W,L,D,D,D,D,W,L,W,6.0,2,11,-0.6666666666666666,0.6666666666666666,-1.5,-1.5,20,2,18,Saturday,September,19,1,1,1,D
2015-16,Swansea,Everton,1,7.0,8.0,5.0,5.0,1.3333333333333333,1.3333333333333333,L,W,W,D,D,L,W,W,D,D,6.0,8,8,0.3333333333333333,0.5,0.0,0.0,7,8,-1,Saturday,September,19,1,0,0,D
2015-16,Liverpool,Norwich,1,3.0,8.0,6.0,9.0,1.1666666666666667,1.1666666666666667,L,W,L,L,D,D,W,W,W,L,6.0,7,7,-0.5,-0.16666666666666666,0.0,0.0,9,10,-1,Sunday,September,20,1,1,1,D
2015-16,Southampton,Man United,2,5.0,6.0,5.0,3.0,1.0,1.6666666666666667,D,W,W,L,D,D,L,W,D,W,6.0,6,10,0.0,0.5,-0.6666666666666666,-0.6666666666666666,12,4,8,Sunday,September,20,2,1,2,A
2015-16,Tottenham,Crystal Palace,0,4.0,8.0,4.0,6.0,1.0,1.5,W,L,D,W,D,W,D,L,L,W,6.0,6,9,0.0,0.3333333333333333,-0.5,-0.5,13,5,8,Sunday,September,20,0,1,0,H
2015-16,Leicester,Arsenal,2,13.0,5.0,9.0,5.0,1.7142857142857142,1.4285714285714286,D,L,W,W,D,W,D,D,W,W,7.0,9,10,0.5714285714285714,0.0,0.2857142857142857,-0.14285714285714285,3,5,-2,Saturday,September,26,2,1,4,A
2015-16,Liverpool,Aston Villa,0,4.0,6.0,7.0,9.0,1.1428571428571428,0.5714285714285714,D,L,L,L,L,D,D,L,W,L,7.0,5,1,-0.42857142857142855,-0.42857142857142855,0.5714285714285714,0.5714285714285714,11,17,-6,Saturday,September,26,0,2,1,H
2015-16,Man United,Sunderland,0,9.0,6.0,5.0,13.0,1.8571428571428572,0.2857142857142857,W,L,W,L,L,D,D,D,W,L,7.0,10,2,0.5714285714285714,-1.0,1.5714285714285714,1.1428571428571428,2,19,-17,Saturday,September,26,0,3,0,H
2015-16,Newcastle,Chelsea,1,3.0,9.0,9.0,12.0,0.2857142857142857,1.0,L,W,L,L,L,L,D,W,L,L,7.0,1,6,-0.8571428571428571,-0.42857142857142855,-0.7142857142857143,-0.7142857142857143,20,14,6,Saturday,September,26,2,1,1,D
2015-16,Southampton,Swansea,0,7.0,7.0,8.0,5.0,0.8571428571428571,1.2857142857142858,L,D,D,L,W,W,D,D,L,W,7.0,5,8,-0.14285714285714285,0.2857142857142857,-0.42857142857142855,-0.42857142857142855,16,9,7,Saturday,September,26,0,2,0,H
2015-16,Stoke,Bournemouth,0,5.0,8.0,9.0,9.0,0.42857142857142855,1.0,D,W,L,L,L,D,D,W,D,L,7.0,3,7,-0.5714285714285714,-0.14285714285714285,-0.5714285714285714,-0.5714285714285714,18,15,3,Saturday,September,26,0,2,0,H
2015-16,Tottenham,Man City,0,5.0,12.0,4.0,2.0,1.2857142857142858,2.142857142857143,W,L,W,W,D,W,D,W,D,W,7.0,9,12,0.14285714285714285,1.4285714285714286,-0.8571428571428571,-0.42857142857142855,8,1,7,Saturday,September,26,0,3,1,H
2015-16,West Ham,Norwich,1,13.0,9.0,7.0,10.0,1.7142857142857142,1.1428571428571428,W,D,W,W,W,L,L,D,L,W,7.0,9,8,0.8571428571428571,-0.14285714285714285,0.5714285714285714,0.14285714285714285,4,13,-9,Saturday,September,26,0,2,1,H
2015-16,Watford,Crystal Palace,2,5.0,8.0,5.0,7.0,1.2857142857142858,1.2857142857142858,W,L,W,L,L,W,D,W,D,L,7.0,8,6,0.0,0.14285714285714285,0.0,0.2857142857142857,6,7,-1,Sunday,September,27,2,0,1,A
2015-16,West Brom,Everton,2,4.0,8.0,6.0,5.0,1.1428571428571428,1.2857142857142858,W,D,D,W,W,D,L,L,D,W,7.0,8,8,-0.2857142857142857,0.42857142857142855,-0.14285714285714285,0.0,12,10,2,Monday,September,28,2,1,2,A
2015-16,Aston Villa,Stoke,2,8.0,7.0,12.0,10.0,0.5,0.75,L,W,L,D,L,L,D,L,L,D,8.0,1,5,-0.5,-0.375,-0.25,-0.5,18,17,1,Saturday,October,3,2,0,1,A
2015-16,Bournemouth,Watford,1,9.0,5.0,11.0,6.0,0.875,1.125,L,L,W,W,L,W,D,L,W,D,8.0,7,7,-0.25,-0.125,-0.25,0.0,16,11,5,Saturday,October,3,1,0,1,A
2015-16,Chelsea,Southampton,2,11.0,10.0,14.0,9.0,1.0,1.125,D,W,W,L,L,D,L,W,W,D,8.0,7,8,-0.375,0.125,-0.125,-0.125,14,13,1,Saturday,October,3,1,1,2,A
2015-16,Crystal Palace,West Brom,0,9.0,6.0,7.0,9.0,1.5,1.0,W,L,L,W,L,D,W,W,W,L,8.0,9,7,0.25,-0.375,0.5,0.25,6,15,-9,Saturday,October,3,0,1,0,H
2015-16,Man City,Newcastle,0,13.0,5.0,6.0,11.0,1.875,0.375,L,D,L,L,W,L,W,L,W,D,8.0,9,2,0.875,-0.75,1.5,0.875,2,19,-17,Saturday,October,3,0,5,0,H
2015-16,Norwich,Leicester,2,11.0,15.0,12.0,14.0,1.125,1.5,D,L,D,D,W,W,L,D,D,D,8.0,6,6,-0.125,0.125,-0.375,0.0,10,5,5,Saturday,October,3,2,1,2,A
2015-16,Sunderland,West Ham,1,6.0,15.0,16.0,9.0,0.25,1.625,L,D,L,W,L,W,D,W,D,L,8.0,2,10,-1.25,0.75,-1.375,-1.0,20,4,16,Saturday,October,3,1,1,1,D
2015-16,Arsenal,Man United,0,10.0,12.0,7.0,5.0,1.625,2.0,W,W,L,W,W,W,W,L,D,D,8.0,10,10,0.375,0.875,-0.375,0.0,3,1,2,Sunday,October,4,0,2,0,H
2015-16,Everton,Liverpool,1,11.0,7.0,7.0,9.0,1.5,1.375,W,W,D,D,W,L,D,L,L,D,8.0,8,5,0.5,-0.25,0.125,0.375,7,9,-2,Sunday,October,4,1,0,1,A
2015-16,Swansea,Tottenham,1,8.0,9.0,8.0,5.0,1.125,1.5,L,W,D,W,L,W,W,D,D,D,8.0,5,11,0.0,0.5,-0.375,-0.75,12,8,4,Sunday,October,4,1,1,1,D
2015-16,Chelsea,Aston Villa,0,12.0,8.0,17.0,13.0,0.8888888888888888,0.4444444444444444,L,L,D,L,W,L,L,L,L,D,9.0,4,1,-0.5555555555555556,-0.5555555555555556,0.4444444444444444,0.3333333333333333,15,18,-3,Saturday,October,17,0,1,0,H
2015-16,Crystal Palace,West Ham,2,11.0,17.0,7.0,11.0,1.6666666666666667,1.5555555555555556,W,D,W,D,L,W,L,W,W,W,9.0,9,11,0.4444444444444444,0.6666666666666666,0.1111111111111111,-0.2222222222222222,5,6,-1,Saturday,October,17,2,1,3,A
2015-16,Everton,Man United,2,12.0,12.0,8.0,8.0,1.4444444444444444,1.7777777777777777,D,L,W,W,D,W,W,W,D,L,9.0,9,9,0.4444444444444444,0.4444444444444444,-0.3333333333333333,0.0,7,2,5,Saturday,October,17,2,0,2,A
2015-16,Man City,Bournemouth,0,19.0,10.0,7.0,12.0,2.0,0.8888888888888888,W,D,L,L,L,W,W,L,W,D,9.0,9,5,1.3333333333333333,-0.2222222222222222,1.1111111111111112,0.4444444444444444,1,17,-16,Saturday,October,17,0,4,0,H
2015-16,Southampton,Leicester,1,13.0,17.0,10.0,15.0,1.3333333333333333,1.6666666666666667,W,W,W,L,L,D,D,W,W,D,9.0,10,8,0.3333333333333333,0.2222222222222222,-0.3333333333333333,0.2222222222222222,10,4,6,Saturday,October,17,1,0,2,A
2015-16,Tottenham,Liverpool,1,11.0,8.0,7.0,10.0,1.4444444444444444,1.3333333333333333,D,D,W,W,W,D,W,L,D,L,9.0,11,5,0.4444444444444444,-0.2222222222222222,0.1111111111111111,0.6666666666666666,8,9,-1,Saturday,October,17,1,0,0,D
2015-16,Watford,Arsenal,2,6.0,13.0,7.0,7.0,1.1111111111111112,1.7777777777777777,D,W,L,W,W,L,W,W,L,W,9.0,7,12,-0.1111111111111111,0.6666666666666666,-0.6666666666666666,-0.5555555555555556,11,3,8,Saturday,October,17,2,0,2,A
2015-16,West Brom,Sunderland,0,6.0,8.0,11.0,18.0,0.8888888888888888,0.3333333333333333,L,D,L,L,W,L,D,L,W,D,9.0,7,2,-0.5555555555555556,-1.1111111111111112,0.5555555555555556,0.5555555555555556,16,20,-4,Saturday,October,17,0,3,0,H
2015-16,Newcastle,Norwich,0,6.0,12.0,17.0,14.0,0.3333333333333333,1.0,L,L,D,D,L,D,L,W,L,L,9.0,1,5,-1.2222222222222223,-0.2222222222222222,-0.6666666666666666,-0.4444444444444444,19,13,6,Sunday,October,18,0,5,1,H
2015-16,Swansea,Stoke,2,10.0,8.0,10.0,10.0,1.1111111111111112,1.0,D,W,L,W,D,D,L,L,W,L,9.0,5,7,0.0,-0.2222222222222222,0.1111111111111111,-0.2222222222222222,12,14,-2,Monday,October,19,2,0,1,A
2015-16,Arsenal,Everton,0,16.0,12.0,7.0,11.0,1.9,1.3,W,L,W,D,W,W,L,D,W,W,10.0,12,8,0.9,0.1,0.6,0.4,3,9,-6,Saturday,October,24,0,2,0,H
2015-16,Aston Villa,Swansea,2,8.0,10.0,15.0,11.0,0.4,1.0,L,L,L,D,L,L,L,D,L,L,10.0,0,2,-0.7,-0.1,-0.6,-0.2,19,15,4,Saturday,October,24,2,0,2,A
2015-16,Leicester,Crystal Palace,0,19.0,12.0,17.0,10.0,1.6,1.5,D,L,W,W,L,W,D,L,W,L,10.0,8,6,0.2,0.2,0.1,0.2,5,6,-1,Saturday,October,24,0,1,0,H
2015-16,Norwich,West Brom,2,14.0,7.0,20.0,11.0,0.9,1.1,L,W,L,L,D,L,D,W,W,D,10.0,5,7,-0.6,-0.4,-0.2,-0.2,16,12,4,Saturday,October,24,2,0,1,A
2015-16,Stoke,Watford,2,9.0,6.0,10.0,10.0,1.2,1.0,W,L,W,D,W,L,D,W,L,W,10.0,10,7,-0.1,-0.4,0.2,0.3,11,14,-3,Saturday,October,24,2,0,1,A
2015-16,West Ham,Chelsea,0,20.0,14.0,12.0,17.0,1.7,1.1,W,W,D,L,D,D,W,W,W,L,10.0,11,7,0.8,-0.3,0.6,0.4,4,13,-9,Saturday,October,24,0,1,1,D
2015-16,Bournemouth,Tottenham,2,11.0,11.0,17.0,7.0,0.8,1.4,L,D,D,D,L,W,W,W,L,W,10.0,4,11,-0.6,0.4,-0.6,-0.7,17,7,10,Sunday,October,25,2,0,1,A
2015-16,Liverpool,Southampton,1,8.0,15.0,10.0,12.0,1.3,1.3,D,D,D,W,W,W,D,L,L,D,10.0,6,8,-0.2,0.3,0.0,-0.2,8,10,-2,Sunday,October,25,1,0,0,D
2015-16,Man United,Man City,1,15.0,24.0,8.0,8.0,1.9,2.1,W,W,L,W,W,L,W,L,W,W,10.0,12,9,0.7,1.6,-0.2,0.3,2,1,1,Sunday,October,25,1,0,0,D
2015-16,Sunderland,Newcastle,0,8.0,12.0,19.0,19.0,0.3,0.6,L,W,D,L,L,D,L,L,L,L,10.0,1,4,-1.1,-0.7,-0.3,-0.3,20,18,2,Sunday,October,25,0,1,0,H
2015-16,Chelsea,Liverpool,2,15.0,9.0,19.0,11.0,1.0,1.2727272727272727,L,D,W,D,L,D,D,W,W,D,11.0,7,7,-0.36363636363636365,-0.18181818181818182,-0.2727272727272727,0.0,15,9,6,Saturday,October,31,0,0,2,A
2015-16,Crystal Palace,Man United,1,12.0,15.0,11.0,8.0,1.3636363636363635,1.8181818181818181,L,D,L,W,W,L,W,W,L,W,11.0,6,10,0.09090909090909091,0.6363636363636364,-0.45454545454545453,-0.36363636363636365,7,3,4,Saturday,October,31,1,0,0,D
2015-16,Man City,Norwich,0,24.0,14.0,8.0,21.0,2.0,0.8181818181818182,D,L,W,L,W,L,L,D,L,D,11.0,7,2,1.4545454545454546,-0.6363636363636364,1.1818181818181819,0.45454545454545453,2,16,-14,Saturday,October,31,0,2,0,H
2015-16,Newcastle,Stoke,1,12.0,9.0,22.0,12.0,0.5454545454545454,1.0909090909090908,L,L,W,W,L,W,D,W,L,D,11.0,4,10,-0.9090909090909091,-0.2727272727272727,-0.5454545454545454,-0.5454545454545454,18,14,4,Saturday,October,31,1,0,0,D
2015-16,Swansea,Arsenal,2,12.0,18.0,12.0,8.0,1.1818181818181819,2.0,W,W,L,W,D,W,L,W,D,L,11.0,5,12,0.0,0.9090909090909091,-0.8181818181818182,-0.6363636363636364,13,1,12,Saturday,October,31,2,0,2,A
2015-16,Watford,West Ham,0,8.0,22.0,10.0,13.0,1.1818181818181819,1.8181818181818181,W,W,L,W,D,D,L,D,W,W,11.0,7,11,-0.18181818181818182,0.8181818181818182,-0.6363636363636364,-0.36363636363636365,11,4,7,Saturday,October,31,0,1,0,H
2015-16,West Brom,Leicester,2,8.0,20.0,11.0,17.0,1.2727272727272727,1.7272727272727273,W,W,W,D,L,W,L,L,W,D,11.0,9,8,-0.2727272727272727,0.2727272727272727,-0.45454545454545453,0.09090909090909091,8,5,3,Saturday,October,31,2,1,3,A
2015-16,Everton,Sunderland,0,13.0,11.0,13.0,19.0,1.1818181818181819,0.5454545454545454,L,W,L,L,D,D,W,L,D,L,11.0,5,4,0.0,-0.7272727272727273,0.6363636363636364,0.09090909090909091,12,19,-7,Sunday,November,1,0,5,1,H
2015-16,Southampton,Bournemouth,0,16.0,12.0,13.0,22.0,1.2727272727272727,0.7272727272727273,D,L,D,L,W,D,W,L,L,W,11.0,8,4,0.2727272727272727,-0.9090909090909091,0.5454545454545454,0.36363636363636365,10,17,-7,Sunday,November,1,0,3,1,H
2015-16,Tottenham,Aston Villa,0,16.0,9.0,8.0,17.0,1.5454545454545454,0.36363636363636365,W,L,D,L,D,L,W,L,W,L,11.0,11,0,0.7272727272727273,-0.7272727272727273,1.1818181818181819,1.0,6,20,-14,Monday,November,2,0,2,0,H
2015-16,Bournemouth,Newcastle,2,12.0,12.0,24.0,22.0,0.6666666666666666,0.5833333333333334,L,D,L,L,L,W,D,L,L,D,12.0,1,5,-1.0,-0.8333333333333334,0.08333333333333333,-0.3333333333333333,17,18,-1,Saturday,November,7,0,0,0,D
2015-16,Leicester,Watford,0,23.0,10.0,19.0,10.0,1.8333333333333333,1.3333333333333333,W,W,W,W,D,L,W,D,L,L,12.0,10,7,0.3333333333333333,0.0,0.5,0.25,3,9,-6,Saturday,November,7,0,1,0,H
2015-16,Man United,West Brom,0,15.0,10.0,8.0,14.0,1.75,1.1666666666666667,D,L,D,W,W,W,L,L,W,L,12.0,8,6,0.5833333333333334,-0.3333333333333333,0.5833333333333334,0.16666666666666666,4,12,-8,Saturday,November,7,1,1,0,H
2015-16,Norwich,Swansea,0,15.0,12.0,23.0,15.0,0.75,1.0833333333333333,L,L,L,W,L,L,L,D,D,L,12.0,1,4,-0.6666666666666666,-0.25,-0.3333333333333333,-0.25,16,14,2,Saturday,November,7,1,1,0,H
2015-16,Stoke,Chelsea,0,9.0,16.0,12.0,22.0,1.0833333333333333,0.9166666666666666,D,L,L,L,W,W,W,L,W,D,12.0,10,4,-0.25,-0.5,0.16666666666666666,0.5,13,15,-2,Saturday,November,7,0,0,0,D
2015-16,Sunderland,Southampton,2,13.0,18.0,25.0,13.0,0.5,1.4166666666666667,L,W,W,D,L,D,D,W,L,W,12.0,4,11,-1.0,0.4166666666666667,-0.9166666666666666,-0.5833333333333334,19,8,11,Saturday,November,7,1,0,1,A
2015-16,West Ham,Everton,1,22.0,19.0,15.0,15.0,1.6666666666666667,1.3333333333333333,L,W,W,L,W,L,D,D,D,W,12.0,8,7,0.5833333333333334,0.3333333333333333,0.3333333333333333,0.08333333333333333,5,11,-6,Saturday,November,7,1,0,1,A
2015-16,Arsenal,Tottenham,1,21.0,19.0,8.0,9.0,2.0833333333333335,1.6666666666666667,W,W,W,W,W,D,W,D,W,W,12.0,15,11,1.0833333333333333,0.8333333333333334,0.4166666666666667,0.3333333333333333,1,6,-5,Sunday,November,8,0,1,0,H
2015-16,Aston Villa,Man City,1,10.0,26.0,20.0,9.0,0.3333333333333333,2.0833333333333335,L,W,L,D,L,W,L,W,L,L,12.0,0,10,-0.8333333333333334,1.4166666666666667,-1.75,-0.8333333333333334,20,2,18,Sunday,November,8,1,0,0,D
2015-16,Liverpool,Crystal Palace,2,12.0,12.0,12.0,11.0,1.4166666666666667,1.3333333333333333,W,D,D,L,D,L,D,W,W,W,12.0,9,7,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,7,10,-3,Sunday,November,8,2,0,2,A
2015-16,Chelsea,Norwich,0,16.0,16.0,23.0,23.0,0.8461538461538461,0.9230769230769231,L,W,L,L,L,L,W,L,L,L,13.0,3,3,-0.5384615384615384,-0.5384615384615384,-0.07692307692307693,0.0,16,15,1,Saturday,November,21,0,1,0,H
2015-16,Everton,Aston Villa,0,20.0,10.0,16.0,20.0,1.3076923076923077,0.38461538461538464,D,D,W,L,L,L,L,L,D,L,13.0,5,1,0.3076923076923077,-0.7692307692307693,0.9230769230769231,0.3076923076923077,10,20,-10,Saturday,November,21,0,3,0,H
2015-16,Man City,Liverpool,2,26.0,13.0,9.0,14.0,2.0,1.3076923076923077,D,L,W,W,D,D,W,D,W,D,13.0,11,6,1.3076923076923077,-0.07692307692307693,0.6923076923076923,0.38461538461538464,2,9,-7,Saturday,November,21,2,1,3,A
2015-16,Newcastle,Leicester,2,13.0,25.0,22.0,20.0,0.7692307692307693,1.9230769230769231,W,W,D,W,L,W,W,D,L,W,13.0,7,13,-0.6923076923076923,0.38461538461538464,-1.1538461538461537,-0.46153846153846156,17,3,14,Saturday,November,21,2,0,2,A
2015-16,Southampton,Stoke,2,19.0,10.0,13.0,12.0,1.5384615384615385,1.2307692307692308,W,W,W,D,D,L,D,W,W,W,13.0,11,10,0.46153846153846156,-0.15384615384615385,0.3076923076923077,0.07692307692307693,7,11,-4,Saturday,November,21,2,1,1,D
2015-16,Swansea,Bournemouth,1,12.0,12.0,16.0,25.0,1.0,0.6153846153846154,L,L,L,L,W,L,L,L,D,D,13.0,4,1,-0.3076923076923077,-1.0,0.38461538461538464,0.23076923076923078,14,18,-4,Saturday,November,21,0,1,1,D
2015-16,Watford,Man United,2,11.0,17.0,12.0,8.0,1.2307692307692308,1.8461538461538463,L,W,W,D,W,D,L,W,D,L,13.0,7,8,-0.07692307692307693,0.6923076923076923,-0.6153846153846154,-0.07692307692307693,12,4,8,Saturday,November,21,2,1,1,D
2015-16,West Brom,Arsenal,0,10.0,22.0,16.0,9.0,1.0769230769230769,2.0,L,D,L,W,W,W,W,W,L,W,13.0,6,13,-0.46153846153846156,1.0,-0.9230769230769231,-0.5384615384615384,13,1,12,Saturday,November,21,0,2,0,H
2015-16,Tottenham,West Ham,0,20.0,23.0,10.0,16.0,1.6153846153846154,1.6153846153846154,D,D,W,L,W,W,D,W,D,D,13.0,9,8,0.7692307692307693,0.5384615384615384,0.0,0.07692307692307693,6,5,1,Sunday,November,22,1,3,1,H
2015-16,Crystal Palace,Sunderland,2,14.0,13.0,12.0,26.0,1.4615384615384615,0.46153846153846156,W,L,D,L,L,W,L,L,W,D,13.0,7,4,0.15384615384615385,-1.0,1.0,0.23076923076923078,8,19,-11,Monday,November,23,2,0,1,A
2015-16,Aston Villa,Watford,2,10.0,12.0,24.0,14.0,0.35714285714285715,1.1428571428571428,L,L,D,L,L,W,L,W,L,L,14.0,1,6,-1.0,-0.14285714285714285,-0.7857142857142857,-0.35714285714285715,20,13,7,Saturday,November,28,2,2,2,D
2015-16,Bournemouth,Everton,1,14.0,24.0,27.0,16.0,0.6428571428571429,1.4285714285714286,D,W,L,D,L,W,L,L,L,L,14.0,1,7,-0.9285714285714286,0.5714285714285714,-0.7857142857142857,-0.42857142857142855,18,9,9,Saturday,November,28,0,1,0,H
2015-16,Crystal Palace,Newcastle,0,14.0,13.0,13.0,25.0,1.3571428571428572,0.7142857142857143,L,L,W,W,D,D,L,L,L,W,14.0,4,7,0.07142857142857142,-0.8571428571428571,0.6428571428571429,-0.21428571428571427,11,17,-6,Saturday,November,28,0,4,0,H
2015-16,Leicester,Man United,1,28.0,19.0,20.0,9.0,2.0,1.9285714285714286,W,W,W,W,W,D,W,D,D,W,14.0,13,11,0.5714285714285714,0.7142857142857143,0.07142857142857142,0.14285714285714285,1,2,-1,Saturday,November,28,1,0,1,A
2015-16,Man City,Southampton,0,27.0,19.0,13.0,14.0,1.8571428571428572,1.4285714285714286,L,L,D,W,W,W,D,D,W,D,14.0,8,8,1.0,0.35714285714285715,0.42857142857142855,0.0,4,8,-4,Saturday,November,28,0,3,0,H
2015-16,Sunderland,Stoke,0,14.0,11.0,26.0,12.0,0.6428571428571429,1.3571428571428572,W,W,L,W,L,D,W,L,L,W,14.0,6,10,-0.8571428571428571,-0.07142857142857142,-0.7142857142857143,-0.2857142857142857,19,10,9,Saturday,November,28,0,1,0,H
2015-16,Liverpool,Swansea,0,17.0,14.0,15.0,18.0,1.4285714285714286,1.0,W,D,L,L,W,L,D,W,D,L,14.0,8,4,0.14285714285714285,-0.2857142857142857,0.42857142857142855,0.2857142857142857,7,15,-8,Sunday,November,29,0,1,0,H
2015-16,Norwich,Arsenal,1,16.0,23.0,24.0,11.0,0.8571428571428571,1.8571428571428572,L,L,W,D,L,W,L,W,L,W,14.0,3,10,-0.5714285714285714,0.8571428571428571,-1.0,-0.5,16,3,13,Sunday,November,29,1,0,0,D
2015-16,Tottenham,Chelsea,1,24.0,17.0,11.0,23.0,1.7142857142857142,1.0,W,W,D,L,W,L,W,L,D,W,14.0,11,6,0.9285714285714286,-0.42857142857142855,0.7142857142857143,0.35714285714285715,5,14,-9,Sunday,November,29,1,0,0,D
2015-16,West Ham,West Brom,1,24.0,12.0,20.0,17.0,1.5,1.2142857142857142,L,W,D,L,L,L,W,W,W,W,14.0,7,9,0.2857142857142857,-0.35714285714285715,0.2857142857142857,-0.14285714285714285,6,12,-6,Sunday,November,29,1,1,1,D
2015-16,Arsenal,Sunderland,0,24.0,16.0,12.0,26.0,1.8,0.8,D,W,L,W,D,L,W,L,W,W,15.0,8,9,0.8,-0.6666666666666666,1.0,-0.06666666666666667,4,17,-13,Saturday,December,5,0,3,0,H
2015-16,Chelsea,Bournemouth,2,17.0,17.0,23.0,30.0,1.0,0.6666666666666666,D,D,W,D,L,L,L,L,L,L,15.0,4,2,-0.4,-0.8666666666666667,0.3333333333333333,0.13333333333333333,14,19,-5,Saturday,December,5,2,0,2,A
